iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,maxabsLagmult
0,0.0,0.8038306963245558,1.2262814116578435e-15,3.12276074493427,1.7700194589534153,2.5726767743011747,0.0,0,0.0,0.0,1.0,1.0
1,0.5457735061645508,0.8000020302892602,0.33052904073219397,0.7430082010414166,0.037883458095606275,0.7397625964558089,0.0,0,0.05539520392192354,0.004560321305388672,1.0,1.0553952039219237
2,0.8727924823760986,0.7918434085181973,1.2245883918586402,0.5616663292083838,0.03451312567687552,0.33562860312433745,0.0,0,0.3395202208136125,0.039586654112873786,3.3333333333333335,0.6309629137729311
3,1.0752623081207275,0.7837674212997573,1.0179033678640275,0.06783259152298445,0.06231438974909651,0.0167086747297122,0.0,0,0.020585763860553375,0.0016155943362599547,3.3333333333333335,0.564152065755172
4,1.3142492771148682,0.7810321213874262,0.21857371495382705,0.06918330164538385,0.048330365639833756,0.022256385549053164,0.0,0,0.044216378960326264,0.0027800735156537706,3.3333333333333335,0.39506607284390877
5,1.5405075550079346,0.7764398025476731,0.21210615065099228,0.03313637963209839,0.03244009547422968,0.006750781096131811,0.0,0,0.0002946444255663705,1.8415276597898156e-05,3.3333333333333335,0.33768915608067734
6,1.7868709564208984,0.7730317335929535,0.1466187273917249,0.03900849168673441,0.038479245643923576,0.006399338179094719,0.0,0,0.000241969457157154,1.5123091072322126e-05,11.111111111111112,0.25462290232896995
7,2.006023406982422,0.7718586280081419,0.04698771440160874,0.060105681671323866,0.06010079322592536,5.880242492651612e-05,0.0,0,0.0004806500163558325,9.397202204821861e-05,37.037037037037045,0.0071292686796987775
8,2.2045161724090576,0.7714998403472099,0.014628257356688115,0.03794102830046886,0.037940826510833615,5.677626212335111e-07,0.0,0,0.00012374105805934565,7.733816128709103e-06,37.037037037037045,0.004583002150346137
9,2.404346227645874,0.7711314470772569,0.014581588117229795,0.03187992756123757,0.03187988280391317,1.2046820329993292e-07,0.0,0,5.3420071166876415e-05,3.338754447929776e-06,37.037037037037045,0.002255111246924551
10,2.5949862003326416,0.7707109751118846,0.016642706955957542,0.03361627817384023,0.0336160328363041,4.1834301276852744e-07,0.0,0,8.635006435353532e-05,1.3458172462801898e-05,37.037037037037045,0.003940869831985814
11,2.783148765563965,0.7702943527884044,0.016317989402279087,0.03136363077094621,0.031363627482960545,9.077928537431839e-08,0.0,0,1.4360991799911016e-05,8.975619874944385e-07,37.037037037037045,0.0044727584171677034
12,2.9821784496307373,0.7699015740289344,0.015282976352207212,0.06692560027413912,0.06692518779779692,1.6538088865265646e-06,0.0,0,0.00020666682133080316,1.9903375007141594e-05,123.45679012345683,0.0076543267159556744
13,3.1673271656036377,0.7697480361506449,0.005995100982036529,0.03927298230239507,0.039272953670749865,2.6873346895340894e-07,0.0,0,4.6429293200478394e-05,3.5050380297330097e-06,123.45679012345683,0.005732011506231902
14,3.3562252521514893,0.7696000281264129,0.005680449288780876,0.038760793565289844,0.038760740326883134,3.626475984549641e-07,0.0,0,5.1569081100044656e-05,6.4106301507320385e-06,411.5226337448561,0.006366553222227738
15,3.5555922985076904,0.7695608581062733,0.001520594560187822,0.03262174688963059,0.03262174666900002,2.3996224027326226e-08,0.0,0,3.408794402581794e-06,3.1715022683065364e-07,411.5226337448561,0.004037194168345044
16,3.761132001876831,0.7695291390515352,0.0012251345823242837,0.037171777431561644,0.037171776486340666,4.114142553981761e-08,0.0,0,8.38268416181176e-06,5.23917760113235e-07,1371.7421124828536,0.00485246031456525
17,3.955199956893921,0.7695167921717444,0.00047236751213530526,0.036111934520401026,0.03611193448835752,8.545126874905637e-09,0.0,0,1.4348982155798495e-06,1.2126066857576223e-07,1371.7421124828536,0.0051925794086036805
18,4.153761386871338,0.769505233086854,0.0004484700900034117,0.036144257105760275,0.036144257093630026,6.6235368476069705e-09,0.0,0,9.20727453612713e-07,6.820619425154661e-08,4572.4737082761785,0.0064555800308433425
19,4.3445799350738525,0.7695016003431835,0.00013691150508111038,0.03712925610499282,0.03712925610131927,3.191604183083525e-09,0.0,0,5.003127450109446e-07,4.0638086923339145e-08,4572.4737082761785,0.00429515779200234
20,4.543250322341919,0.769498332989578,0.00012556304300357626,0.030870832335902116,0.030870832335902095,1.1309163921344725e-09,0.0,0,0.0,0.0,15241.579027587262,0.0028494890669787188
21,4.743544340133667,0.7694973926001321,3.5886588068122825e-05,0.12306124884966858,0.1230612488456636,1.0665436057759772e-08,0.0,0,7.905840551103438e-07,1.0406125495326934e-07,50805.263425290876,0.012049749353914709
22,4.932838678359985,0.769497003016101,1.5112274278050105e-05,0.12186145108323612,0.12186145108322262,8.63988102832355e-10,0.0,0,5.735243763238529e-08,3.5845273520240806e-09,50805.263425290876,0.011330979405275922
23,5.130085229873657,0.7694966670168203,1.2967443365761598e-05,0.03110861513534431,0.03110861513534431,2.0348337637999921e-10,0.0,0,0.0,0.0,169350.87808430294,0.0011323383170047142
24,5.329975605010986,0.7694965848165529,3.1859746054114003e-06,0.03793587510530443,0.03793587510529801,8.253486471581256e-11,0.0,0,2.2076234340584477e-08,1.3797646462865298e-09,169350.87808430294,0.003738629670372824
25,5.526813745498657,0.769496497885041,3.3247061159810407e-06,0.06503313773069481,0.06503313773064202,8.660580895528201e-10,0.0,0,6.891507409179098e-08,8.21767906500348e-09,564502.9269476765,0.011670828310689598
26,5.602359056472778,0.7694964829386325,5.56935786077024e-07,0.1338543510809867,0.13385435108098365,3.474565650911225e-10,0.0,0,2.3272520133232888e-08,2.486883449170918e-09,564502.9269476765,0.013137405732658695
27,5.799508571624756,0.7694964532525795,1.145912836746893e-06,0.0526167630356627,0.0526167630356627,7.721847605874553e-11,0.0,0,0.0,0.0,564502.9269476765,0.007456940323444118
28,5.805206537246704,0.7694964532525795,1.593469811035068e-15,0.0299243949536561,0.0299243949536561,1.801997776825125e-11,0.0,0,0.0,0.0,564502.9269476765,0.0017764749142295411
29,5.810581207275391,0.7694964532525795,1.593469811035068e-15,0.03347082310188104,0.03347082310188104,1.2836101150645789e-12,0.0,0,0.0,0.0,564502.9269476765,0.0009704200984675806
30,5.815790414810181,0.7694964532525795,1.593469811035068e-15,0.03417885356338517,0.03417885356338517,2.9593776862591627e-13,0.0,0,0.0,0.0,564502.9269476765,0.0002237314549019345
31,5.820968389511108,0.7694964532525795,1.593469811035068e-15,0.03442361293314196,0.03442361293314196,0.0,0.0,0,0.0,0.0,564502.9269476765,0.0
32,5.8261706829071045,0.7694964532525795,1.593469811035068e-15,0.03442361293314196,0.03442361293314196,0.0,0.0,0,0.0,0.0,564502.9269476765,0.0
33,5.831491947174072,0.7694964532525795,1.593469811035068e-15,0.03442361293314196,0.03442361293314196,0.0,0.0,0,0.0,0.0,564502.9269476765,0.0
34,5.836663484573364,0.7694964532525795,1.593469811035068e-15,0.03442361293314196,0.03442361293314196,0.0,0.0,0,0.0,0.0,564502.9269476765,0.0
35,5.84169602394104,0.7694964532525795,1.593469811035068e-15,0.03442361293314196,0.03442361293314196,0.0,0.0,0,0.0,0.0,564502.9269476765,0.0
36,5.84676194190979,0.7694964532525795,1.593469811035068e-15,0.03442361293314196,0.03442361293314196,0.0,0.0,0,0.0,0.0,564502.9269476765,0.0
37,5.851833343505859,0.7694964532525795,1.593469811035068e-15,0.03442361293314196,0.03442361293314196,0.0,0.0,0,0.0,0.0,564502.9269476765,0.0
38,5.856966018676758,0.7694964532525795,1.593469811035068e-15,0.03442361293314196,0.03442361293314196,0.0,0.0,0,0.0,0.0,564502.9269476765,0.0
39,5.862077713012695,0.7694964532525795,1.593469811035068e-15,0.03442361293314196,0.03442361293314196,0.0,0.0,0,0.0,0.0,564502.9269476765,0.0
40,5.867194890975952,0.7694964532525795,1.593469811035068e-15,0.03442361293314196,0.03442361293314196,0.0,0.0,0,0.0,0.0,564502.9269476765,0.0
41,5.872395277023315,0.7694964532525795,1.593469811035068e-15,0.03442361293314196,0.03442361293314196,0.0,0.0,0,0.0,0.0,564502.9269476765,0.0
42,5.877520561218262,0.7694964532525795,1.593469811035068e-15,0.03442361293314196,0.03442361293314196,0.0,0.0,0,0.0,0.0,564502.9269476765,0.0
43,5.882899522781372,0.7694964532525795,1.593469811035068e-15,0.03442361293314196,0.03442361293314196,0.0,0.0,0,0.0,0.0,564502.9269476765,0.0
44,5.887996435165405,0.7694964532525795,1.593469811035068e-15,0.03442361293314196,0.03442361293314196,0.0,0.0,0,0.0,0.0,564502.9269476765,0.0
