iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,maxabsLagmult
0,0.0,0.7960206362310905,1.3042167484290357e-15,3.636198589127414,2.634853157464458,2.5058908631805514,0.0,0,0.0,0.0,1.0,1.0
1,0.502685546875,0.7927859227661966,0.29329589642702386,0.7425645660027749,0.03203550145635099,0.7396667698990355,0.0,0,0.05438746615312312,0.004501299821616872,1.0,1.0543874661531232
2,0.8088705539703369,0.7902072389277031,0.6857402047619081,0.5554183301591452,0.04797863778569746,0.33154704252979966,0.0,0,0.3318874209192531,0.03908379835199574,3.3333333333333335,0.6243378516473721
3,1.0059137344360352,0.7855797643812835,0.5434368437688833,0.048735967257710865,0.04116552689565418,0.01546518552529199,0.0,0,0.020860633293652085,0.0014601135034156012,3.3333333333333335,0.5746671118926621
4,1.2112023830413818,0.7830620414778597,0.19853362286559162,0.07050920059737084,0.04182508075254999,0.02442595640149693,0.0,0,0.051236074494582284,0.003244055578296677,3.3333333333333335,0.39258585574293703
5,1.371537208557129,0.7728371372355259,0.4292540721909413,0.03068555898369946,0.03068555898369946,0.0,0.0,0,0.0,0.0,11.111111111111112,0.0
6,1.5312509536743164,0.7671075534643459,0.21374369728579196,0.03425016803147996,0.03425016803147996,0.0,0.0,0,0.0,0.0,11.111111111111112,0.0
7,1.7000772953033447,0.7615623727059658,0.1856277442095055,0.1437246443763255,0.14369741283898751,5.8423416604138285e-05,0.0,0,0.0019630979897548584,0.00028085760415666114,37.037037037037045,0.021812199886165097
8,1.8694570064544678,0.759825818809349,0.057322351139449675,0.03767874380915162,0.03767874380915162,0.0,0.0,0,0.0,0.0,37.037037037037045,0.0
9,2.042602300643921,0.7585220513609647,0.04174999630058425,0.03711652276433399,0.03711616451679945,7.148460574910285e-07,0.0,0,0.0001279556381199587,1.4315764368607459e-05,37.037037037037045,0.004739097708146619
10,2.230422019958496,0.757547262093577,0.031444813359915454,0.05043666731572911,0.050436095274639055,1.9520563000484878e-06,0.0,0,0.00020280486368351447,2.1201172745854285e-05,123.45679012345683,0.009497567779656912
11,2.410717248916626,0.7572650358375672,0.009105596120330123,0.05040409788665437,0.0504040972457919,2.8175304639174513e-08,0.0,0,8.030536280179135e-06,5.230000286807202e-07,123.45679012345683,0.009539230023942392
12,2.590794324874878,0.7569916174587162,0.00879526208120371,0.051375284459736,0.05137528323009167,5.775039940606363e-08,0.0,0,1.124025436199938e-05,7.025158976249612e-07,123.45679012345683,0.008755154755643353
13,2.76393461227417,0.7566937629417216,0.009520811874489464,0.06602558284258585,0.06602553217939634,8.220188349297412e-07,0.0,0,7.282878558800832e-05,6.8781284737820525e-06,411.5226337448561,0.013350373273236505
14,2.9392523765563965,0.7566091661741059,0.002688938241322579,0.13183849585298155,0.1318384908408184,5.374103775206976e-07,0.0,0,3.612783888684579e-05,2.508633808906424e-06,411.5226337448561,0.014867423410224607
15,3.115447521209717,0.7565254378991254,0.0026827638432319377,0.039467917341670156,0.03946791734165324,3.654155246488501e-08,0.0,0,0.0,0.0,1371.7421124828536,0.0010915989811654675
16,3.2892439365386963,0.7564938300124863,0.0010023898264077853,0.10589521467532076,0.10589521439127367,9.09765976715856e-08,0.0,0,7.755654617858099e-06,4.847284136161312e-07,1371.7421124828536,0.011730357030353534
17,3.473275899887085,0.7564710207824336,0.0007292118239465104,0.04897592977672873,0.04897592935088962,5.5797191593807046e-08,0.0,0,6.3767314113505336e-06,4.624644934954347e-07,4572.4737082761785,0.00874723101694175
18,3.6553804874420166,0.7564631678280117,0.0002507847507771115,0.05089318437579837,0.0508931843757839,3.424735288350821e-10,0.0,0,3.8382136358094954e-08,2.3988835223809346e-09,4572.4737082761785,0.00892273232630661
19,3.8440849781036377,0.7564551011943129,0.00025694291668188455,0.04283100094738287,0.04283100094712523,3.343324656899991e-09,0.0,0,1.485194534023293e-07,9.282465837645582e-09,15241.579027587262,0.00661159448497267
