iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,mu,num_inner,inner_status,TR_radius,dxtype,normdx,minxfeasi,minyfeasi,compl,mineigvalHw,ared/pred,radius_update,dual_clipping,maxabsLagmult
0,0.0,0.8079847676453723,1.4174378709434721e-15,4.5060174426459785,3.7747860135748477,2.4607282956778294,0.0,0.0,0,0.0,0.1,,,,,,,,,,,,,1.0
1,0.05132722854614258,0.8082658063711883,0.03922399431882952,0.8526160971728449,0.7296230149388998,0.44113996104379866,0.0,0.0,0,0.0,0.1,1.0,successful,0.7905694150420949,tCG_REACHED_TARGET_LINEAR,0.03922677437788245,0.08285549115808706,0.08186660059155604,0.09126154739206357,,0.7459190827894208,unchanged,False,1.167003925997467
1,0.12569355964660645,0.806645529215111,0.13973922780981246,0.396110301700564,0.08563809664666074,0.3867421460302058,0.0,0.0,0,0.0,0.1,2.0,successful,0.7905694150420949,tCG_REACHED_TARGET_LINEAR,0.13984746426278058,0.07931506381215186,0.08423890422678876,0.032562199790731106,,1.0583882302194267,unchanged,False,1.2516061126000966
1,0.2507765293121338,0.806645529215111,1.2412670766236358e-15,0.396110301700564,0.08563809664666074,0.3867421460302058,0.0,0.0,0,0.0,0.1,3.0,unsuccessful,0.7905694150420949,tCG_NEGATIVE_CURVATURE,0.7905694150432502,0.003925330094413815,0.11088755652739833,0.1591085223421914,,-18.216389676372167,reduced,,1.2516061126000966
1,0.3572852611541748,0.8012908526921517,0.19711185528243025,0.40899458885161616,0.0864829912714498,0.3997465020868161,0.0,0.0,0,0.0,0.1,4.0,successful,0.19764235376052372,tCG_EXCEEDED_TR,0.19764235376052375,0.08297683702139937,0.10136916912730679,0.00951810534623196,,0.8294190717684786,expanded,False,1.2567601840156384
1,0.46152734756469727,0.7944749962014848,0.39116172457501824,0.44144017629478877,0.18424153862907072,0.40115394138755117,0.0,0.0,0,0.0,0.1,5.0,successful,0.39528470752104744,tCG_EXCEEDED_TR,0.3952847075210842,0.07788082754295061,0.11030453882978097,0.03600145659834185,,0.41196789480572127,unchanged,False,1.2548893068554983
1,0.5128078460693359,0.7945374954810583,0.010685376518750593,0.4016168176988216,0.033670538323816196,0.4002029024226498,0.0,0.0,0,0.0,0.1,6.0,successful,0.39528470752104744,tCG_REACHED_TARGET_LINEAR,0.01068542995872722,0.07985021880424667,0.10964377645909827,0.0006251932471920602,,0.9692909808821221,unchanged,False,1.2595561944942697
1,0.6131820678710938,0.7945374954810583,1.0053497077208616e-15,0.4016168176988216,0.033670538323816196,0.4002029024226498,0.0,0.0,0,0.0,0.1,7.0,unsuccessful,0.39528470752104744,tCG_EXCEEDED_TR,0.3952847075210477,0.07993836546310443,0.1042013031393513,0.0317218542361491,,-0.012278318147660432,reduced,,1.2595561944942697
1,0.6967852115631104,0.7932196739954795,0.09879680119627927,0.4024771433602265,0.04673330717807227,0.3997547359664526,0.0,0.0,0,0.0,0.1,8.0,successful,0.09882117688026186,tCG_EXCEEDED_TR,0.09882117688026193,0.08038249721116097,0.11144632723368882,0.0018035220242537057,,0.9842258506358562,expanded,False,1.2553663758825215
1,0.7912726402282715,0.7894815946198809,0.19744836530948498,0.4060744850682123,0.0730837913288136,0.39944367170906614,0.0,0.0,0,0.0,0.1,9.0,successful,0.19764235376052372,tCG_EXCEEDED_TR,0.19764235376052317,0.08260939764323605,0.10133839120667301,0.007823322887539463,,0.8713010318515698,expanded,False,1.2570641650926622
